ID,Date,Temperature,Precipitation,WindSpeed
17813,15/07/2017 01:00,21.3,0,NULL
17813,15/07/2017 02:00,21.3,0,2.5
17813,15/07/2017 03:00,21.3,0,2.5
17813,15/07/2017 04:00,21.7,0,2.2
17813,15/07/2017 05:00,23,0,2.6
17813,15/07/2017 06:00,23.6,0,3.1
17813,15/07/2017 07:00,25.1,0,2.6
17813,15/07/2017 08:00,25.9,0,3
17813,15/07/2017 09:00,25.9,0,3.2
17813,15/07/2017 10:00,26.4,0,3.1
17813,15/07/2017 11:00,26.7,0,3
17813,15/07/2017 12:00,25.9,0,2.8
17813,15/07/2017 13:00,26.5,0,3
17813,15/07/2017 14:00,25.9,0.2,3
17813,15/07/2017 15:00,25.4,0,3.3
17813,15/07/2017 16:00,24.6,0,3.3
17813,15/07/2017 17:00,23.4,0,3
17813,15/07/2017 18:00,22.7,0,NULL
17813,15/07/2017 19:00,22.3,0,2.6
17813,15/07/2017 20:00,21.7,0,2.1
17813,15/07/2017 21:00,21.3,0,NULL
17813,15/07/2017 22:00,21.1,0,1.8
17813,15/07/2017 23:00,21,0,2.2
17813,16/07/2017 00:00,20.7,0,1.6
17813,16/07/2017 01:00,20.3,0,1.6
17813,16/07/2017 02:00,20,0,1
17813,16/07/2017 03:00,20,0,1.3
17813,16/07/2017 04:00,20.8,0,1.1
17813,16/07/2017 05:00,23.6,0,1.5
17813,16/07/2017 06:00,24.5,0,NULL
17813,16/07/2017 07:00,24.6,0,3.1
17813,16/07/2017 08:00,26.2,0,2.8
17813,16/07/2017 09:00,26.3,0,2.9
17813,16/07/2017 10:00,26.6,0,3.4
17813,16/07/2017 11:00,25.9,0,3.6
17813,16/07/2017 12:00,26.4,0,3.6
17813,16/07/2017 13:00,25.9,0,3.3
17813,16/07/2017 14:00,26.3,0,4
17813,16/07/2017 15:00,25.9,0,3.8
17813,16/07/2017 16:00,24.5,0,3.2
17813,16/07/2017 17:00,24.2,0,3.1
17813,16/07/2017 18:00,23.7,0,3.3
17813,16/07/2017 19:00,23,0,3.2
17813,16/07/2017 20:00,23,0,2.9
17813,16/07/2017 21:00,23,0,2.9
17813,16/07/2017 22:00,23,0,NULL
17813,16/07/2017 23:00,23,0,2.5
17813,17/07/2017 00:00,23,0,2.5
17813,17/07/2017 01:00,22.9,0,NULL
17813,17/07/2017 02:00,22.6,0,2.5
17813,17/07/2017 03:00,22.8,0,2.9
17813,17/07/2017 04:00,23,0,3.1
17813,17/07/2017 05:00,23.2,0,2.8
17813,17/07/2017 06:00,24.3,0,3.6
17813,17/07/2017 07:00,25.1,0,4
17813,17/07/2017 08:00,25.5,0,3.9
17813,17/07/2017 09:00,25,0,4.3
17813,17/07/2017 10:00,25.6,0,4.7
17813,17/07/2017 11:00,26.5,0,NULL
17813,17/07/2017 12:00,25.7,0,4.1
17813,17/07/2017 13:00,24.6,0,3.7
17813,17/07/2017 14:00,24,0,3
17813,17/07/2017 15:00,23.6,0,2.8
17813,17/07/2017 16:00,23.9,0,3.1
17813,17/07/2017 17:00,23,0,2.7
17813,17/07/2017 18:00,22.8,0,2.2
17813,17/07/2017 19:00,22.8,0,2.2
17813,17/07/2017 20:00,22.8,0,1.7
17813,17/07/2017 21:00,22.9,1.2,1.1
17813,17/07/2017 22:00,21.7,0.2,1.4
17813,17/07/2017 23:00,21.5,1.4,1.7
17813,18/07/2017 00:00,21.2,0,NULL
17813,18/07/2017 01:00,21.3,0,1.9
17813,18/07/2017 02:00,21.4,0,1.8
17813,18/07/2017 03:00,21.3,0,NULL
17813,18/07/2017 04:00,21.8,0,0.9
17813,18/07/2017 05:00,21.7,13.7,1.9
17813,18/07/2017 06:00,18.3,0,NULL
17813,18/07/2017 07:00,18.3,7.5,1.7
17813,18/07/2017 08:00,19.9,0,1.6
17813,18/07/2017 09:00,21.3,0,2.1
17813,18/07/2017 10:00,21.9,0,NULL
17813,18/07/2017 11:00,22.7,0,3.4
17813,18/07/2017 12:00,22.5,0,3.4
17813,18/07/2017 13:00,22.2,0,3.1
17813,18/07/2017 14:00,22.1,0,3.2
17813,18/07/2017 15:00,22.3,0,3
17813,18/07/2017 16:00,21.5,0,3
17813,18/07/2017 17:00,20.8,0,2.7
17813,18/07/2017 18:00,20,0,3.1
17813,18/07/2017 19:00,19.8,0,3.1
17813,18/07/2017 20:00,20,0,2.4
17813,18/07/2017 21:00,20.3,0,2.4
17813,18/07/2017 22:00,20.4,1.2,2
17813,18/07/2017 23:00,20.3,0.2,NULL
17813,19/07/2017 00:00,20.4,0,1.4
17813,19/07/2017 01:00,20.2,0,1.3
17813,19/07/2017 02:00,20.5,0,1
17813,19/07/2017 03:00,20.7,0,NULL
17813,19/07/2017 04:00,21.1,0,1
17813,19/07/2017 05:00,24,1.5,1.3
17813,19/07/2017 06:00,24.9,1,2.3
17813,19/07/2017 07:00,24.7,10.5,NULL
17813,19/07/2017 08:00,26.3,0.8,2.4
17813,19/07/2017 09:00,26.9,0,3.1
17813,19/07/2017 10:00,27.2,0,2.9
17813,19/07/2017 11:00,27.2,0,3.3
17813,19/07/2017 12:00,26.9,0,3.1
17813,19/07/2017 13:00,26.6,0,3.4
17813,19/07/2017 14:00,26,0,3
17813,19/07/2017 15:00,25.7,0,2.7
17813,19/07/2017 16:00,25,0,2.3
17813,19/07/2017 17:00,23.6,0,NULL
17813,19/07/2017 18:00,22.4,0,NULL
17813,19/07/2017 19:00,21.8,0,1.5
17813,19/07/2017 20:00,21.4,0,1.3
17813,19/07/2017 21:00,21.1,0,1.2
17813,19/07/2017 22:00,20.7,0,1
17813,19/07/2017 23:00,20.5,0,0.8
17813,20/07/2017 00:00,20,0,NULL
17813,20/07/2017 01:00,20.4,0,1.2
17813,20/07/2017 02:00,20.2,0,1.1
17813,20/07/2017 03:00,20.5,0,1.4
17813,20/07/2017 04:00,21.2,0,1.6
17813,20/07/2017 05:00,23,0,2.6
17813,20/07/2017 06:00,24.9,0,2.4
17813,20/07/2017 07:00,25.8,0,2.6
17813,20/07/2017 08:00,26.4,0,2.8
17813,20/07/2017 13:00,NULL,0,2.8
17813,20/07/2017 14:00,NULL,0,2.7
17813,20/07/2017 15:00,NULL,0,2.6
17813,20/07/2017 16:00,NULL,0,NULL
17813,20/07/2017 17:00,NULL,0,2.1
17813,20/07/2017 18:00,NULL,0,NULL
17813,20/07/2017 19:00,NULL,0,1.5
17813,20/07/2017 20:00,NULL,0,1
17813,20/07/2017 21:00,NULL,0,1.3
17813,20/07/2017 22:00,NULL,0,1.2
17813,20/07/2017 23:00,NULL,0,0.6
17813,21/07/2017 00:00,NULL,0,0.5
17813,21/07/2017 01:00,NULL,0,0.6
17813,21/07/2017 02:00,NULL,0,0.8
17813,21/07/2017 03:00,NULL,0,0.8
17813,21/07/2017 04:00,NULL,0,1.1
17813,21/07/2017 05:00,NULL,0,1.8
17813,21/07/2017 06:00,NULL,0,2.2
17813,21/07/2017 07:00,25.6,0,2.3
17813,21/07/2017 08:00,26.9,0,2.4
17813,21/07/2017 09:00,27,0,2.7
17813,21/07/2017 10:00,27.6,0,2.8
17813,21/07/2017 11:00,27.8,0,3
17813,21/07/2017 12:00,27.6,0,3.3
17813,21/07/2017 13:00,27.4,0,3.4
17813,21/07/2017 14:00,27.2,0,3.3
17813,21/07/2017 15:00,26.5,0,3.1
17813,21/07/2017 16:00,25.8,0,3
17813,21/07/2017 17:00,24.1,0,2.8
17813,21/07/2017 18:00,23.2,0,NULL
17813,21/07/2017 19:00,22.9,0,1.8
17813,21/07/2017 20:00,21.8,0,1.7
17813,21/07/2017 21:00,21.3,0,1.6
17813,21/07/2017 22:00,21.8,0,1
17813,21/07/2017 23:00,21.8,0,1.1
17813,22/07/2017 00:00,22,0,1.1
17813,22/07/2017 01:00,21.7,0,0.9
17813,22/07/2017 02:00,21.2,0,0.6
17813,22/07/2017 03:00,20.7,0,0.3
17813,22/07/2017 04:00,21.4,0,0.7
17813,22/07/2017 05:00,25,0,1.4
17813,22/07/2017 06:00,25.8,0,1.8
17813,22/07/2017 07:00,27.3,0,1.8
17813,22/07/2017 08:00,27.9,0,2.3
17813,22/07/2017 09:00,29.2,0,2.5
17813,22/07/2017 10:00,29.4,0,2.6
17813,22/07/2017 11:00,29,NULL,NULL
17813,22/07/2017 12:00,29.5,NULL,NULL
17813,22/07/2017 13:00,29.6,0,2.7
17813,22/07/2017 14:00,29,NULL,NULL
17813,22/07/2017 15:00,28.5,0,2.6
17813,22/07/2017 16:00,27.8,0,2.3
17813,22/07/2017 17:00,25.4,0,1.6
17813,22/07/2017 18:00,24,0,1.5
17813,22/07/2017 19:00,23.5,0,1.6
17813,22/07/2017 20:00,23.2,0,NULL
17813,22/07/2017 21:00,22.9,0,1.3
17813,22/07/2017 22:00,21.4,0,0.7
17813,22/07/2017 23:00,20.3,0,0.6
17813,23/07/2017 00:00,20.2,0,0.6
17813,23/07/2017 01:00,20.8,0,0.8
17813,23/07/2017 02:00,20.4,0,0.5
17813,23/07/2017 03:00,20,0,0.7
17813,23/07/2017 04:00,21.1,0,0.7
17813,23/07/2017 05:00,24.1,0,0.9
17813,23/07/2017 06:00,27.1,0,1.4
17813,23/07/2017 07:00,26.5,0,1.5
17813,23/07/2017 08:00,27.4,0,1.7
17813,23/07/2017 09:00,27.9,0,1.8
17813,23/07/2017 10:00,28.7,0,2.2
17813,23/07/2017 11:00,30,0,1.8
17813,23/07/2017 12:00,31.7,0,2.1
17813,23/07/2017 13:00,32.1,0,2.1
17813,23/07/2017 14:00,32,0,2.2
17813,23/07/2017 15:00,31.8,0,NULL
17813,23/07/2017 16:00,30.4,0,2.1
17813,23/07/2017 17:00,27.9,0,1.8
17813,23/07/2017 18:00,26.5,0,1.5
17813,23/07/2017 19:00,25.8,0,1.4
17813,23/07/2017 20:00,25.1,0,1.3
17813,23/07/2017 21:00,24.4,0,1
17813,23/07/2017 22:00,23.9,0,1
17813,23/07/2017 23:00,23.3,0,0.8
17813,24/07/2017 00:00,22.5,0,0.8
17813,24/07/2017 01:00,22.5,0,1
17813,24/07/2017 02:00,22.6,0,1.1
17813,24/07/2017 03:00,21.7,0,1.1
17813,24/07/2017 04:00,21.9,0,0.8
17813,24/07/2017 05:00,24.1,0,1.4
17813,24/07/2017 06:00,26.5,0,NULL
17813,24/07/2017 07:00,28,0,NULL
17813,24/07/2017 08:00,29.6,0,1.5
17813,24/07/2017 09:00,29.5,0,1.7
17813,24/07/2017 10:00,30.6,0,1.8
17813,24/07/2017 11:00,32.6,0,2
17813,24/07/2017 12:00,33.1,0,2.2
17813,24/07/2017 13:00,32.7,0,2.3
17813,24/07/2017 14:00,32.2,0,2.4
17813,24/07/2017 15:00,31.3,0,2.5
17813,24/07/2017 16:00,29.9,0,2.6
17813,24/07/2017 17:00,28.1,NULL,NULL
17813,24/07/2017 18:00,26.7,NULL,NULL
17813,24/07/2017 19:00,26,0,1.1
17813,24/07/2017 20:00,24.9,0,1.1
17813,24/07/2017 21:00,23.9,0,0.9
17813,24/07/2017 22:00,23.9,0,1.1
17813,24/07/2017 23:00,24.1,0,1.4
17813,25/07/2017 00:00,23.4,0,0.7
17813,25/07/2017 01:00,21.8,0,0.7
17813,25/07/2017 02:00,22.6,0,1.3
17813,25/07/2017 03:00,22.5,0,1.3
17813,25/07/2017 04:00,21.9,0,0.7
17813,25/07/2017 05:00,26,NULL,NULL
17813,25/07/2017 06:00,28.6,0,1.1
17813,25/07/2017 07:00,27.8,0,1.6
17813,25/07/2017 08:00,28.5,0,1.7
17813,25/07/2017 09:00,29.2,0,1.2
17813,25/07/2017 10:00,31.3,0,1.6
17813,25/07/2017 11:00,31.2,0,2.4
17813,25/07/2017 12:00,31.6,NULL,NULL
17813,25/07/2017 13:00,33.6,0,1.7
17813,25/07/2017 14:00,33.3,NULL,NULL
17813,25/07/2017 15:00,31.5,0,0.9
17813,25/07/2017 16:00,32.1,0,1.3
17813,25/07/2017 17:00,28.7,0,0.8
17813,25/07/2017 18:00,26.1,NULL,NULL
17813,25/07/2017 19:00,20.2,0,0.8
17813,25/07/2017 20:00,23.5,0,0.7
17813,25/07/2017 21:00,23.8,0,0.4
17813,25/07/2017 22:00,23.4,0,0.5
17813,25/07/2017 23:00,23.9,0,NULL
17813,26/07/2017 00:00,25.1,0,1.4
17813,26/07/2017 01:00,24.8,0,1.3
17813,26/07/2017 02:00,24.4,0,0.9
17813,26/07/2017 03:00,23.5,0,0.5
17813,26/07/2017 04:00,24.3,0,0.7
17813,26/07/2017 05:00,26.5,0,1.2
17813,26/07/2017 06:00,26.7,0,1.6
17813,26/07/2017 07:00,28.1,0,1.3
17813,26/07/2017 08:00,30,0,1.6
17813,26/07/2017 09:00,31.9,0,1.6
17813,26/07/2017 10:00,32.4,0,2
17813,26/07/2017 11:00,32.7,0,2.2
17813,26/07/2017 12:00,32.3,0,2.4
17813,26/07/2017 13:00,32.5,0,2.2
17813,26/07/2017 14:00,30.9,0,2.7
17813,26/07/2017 15:00,30.5,0,2.3
17813,26/07/2017 16:00,29.5,0,2.5
17813,26/07/2017 17:00,27.7,0,2.5
17813,26/07/2017 18:00,26.9,0,1.5
17813,26/07/2017 19:00,26.8,0,1.4
17813,26/07/2017 20:00,26.5,0,1
17813,26/07/2017 21:00,26,0,0.7
17813,26/07/2017 22:00,25.8,0,0.6
17813,26/07/2017 23:00,25.4,0,0.5
17813,27/07/2017 00:00,24.5,0,NULL
17813,27/07/2017 01:00,23.7,NULL,NULL
17813,27/07/2017 02:00,23.4,0,NULL
17813,27/07/2017 03:00,23.9,0,0.8
17813,27/07/2017 04:00,23.8,0,1.6
17813,27/07/2017 05:00,25.3,0,1.6
17813,27/07/2017 06:00,27.6,0,1.8
17813,27/07/2017 07:00,28.9,0,1.7
17813,27/07/2017 08:00,30.3,0,2
17813,27/07/2017 09:00,25.2,0,2.2
17813,27/07/2017 10:00,28.3,0,2.3
17813,27/07/2017 11:00,30.4,0,2.7
17813,27/07/2017 12:00,29.9,0,2.8
17813,27/07/2017 13:00,30.4,0,2.5
17813,27/07/2017 14:00,29.1,0,3
17813,27/07/2017 15:00,26.1,19,5.4
17813,27/07/2017 16:00,19.8,0,3.4
17813,27/07/2017 17:00,21.1,0.4,1.9
17813,27/07/2017 18:00,20.8,0,1.5
17813,27/07/2017 19:00,21,0.4,1.9
17813,27/07/2017 20:00,21.5,0,1.7
17813,27/07/2017 21:00,21.3,0,1.6
17813,27/07/2017 22:00,21.4,0,NULL
17813,27/07/2017 23:00,20.8,0,2.2
17813,28/07/2017 00:00,21,0,2.3
17813,28/07/2017 01:00,20.7,0,2.4
17813,28/07/2017 02:00,20.9,NULL,NULL
17813,28/07/2017 03:00,20.5,0,2.2
17813,28/07/2017 04:00,20.7,0,2.3
17813,28/07/2017 05:00,22,0,2.6
17813,28/07/2017 06:00,23,NULL,NULL
17813,28/07/2017 07:00,23.1,0,3.3
17813,28/07/2017 08:00,23,0,3.7
17813,28/07/2017 09:00,24.5,0,3.6
17813,28/07/2017 10:00,24.7,0,3.9
17813,28/07/2017 11:00,25.7,0,2.9
17813,28/07/2017 12:00,26.2,0,2.9
17813,28/07/2017 13:00,26.4,0,3
17813,28/07/2017 14:00,23.5,0,3.6
17813,28/07/2017 15:00,25.1,0.2,2
17813,28/07/2017 16:00,23.4,0,1.6
17813,28/07/2017 17:00,22.9,0.2,NULL
17813,28/07/2017 18:00,21.9,0,1.4
17813,28/07/2017 19:00,22.4,0,0.9
17813,28/07/2017 20:00,21.6,0,1
17813,28/07/2017 21:00,21.3,0,0.7
17813,28/07/2017 22:00,21,0,NULL
17813,28/07/2017 23:00,20.4,0,1.2
17813,29/07/2017 00:00,20,0,1.4
17813,29/07/2017 01:00,21.1,0,1.6
17813,29/07/2017 02:00,21.2,0,1.5
17813,29/07/2017 03:00,21.3,0,1.5
17813,29/07/2017 04:00,21.9,0,1.7
17813,29/07/2017 05:00,24.7,0,1.9
17813,29/07/2017 06:00,25.6,0,2.4
17813,29/07/2017 07:00,26.3,0,2
17813,29/07/2017 08:00,25.5,0,2.4
17813,29/07/2017 09:00,26,0,2.3
17813,29/07/2017 10:00,26,0,2.3
17813,29/07/2017 11:00,26,0,2
17813,29/07/2017 12:00,27,0,1.9
17813,29/07/2017 14:00,28.3,NULL,NULL
17813,29/07/2017 15:00,27.9,0,1.4
17813,29/07/2017 16:00,27.3,0,1.1
17813,29/07/2017 17:00,25.6,0,0.4
17813,29/07/2017 18:00,22.4,0,NULL
17813,29/07/2017 19:00,21.8,0,0.1
17813,29/07/2017 20:00,21,0,0.4
17813,29/07/2017 21:00,20.7,0,0.5
17813,29/07/2017 22:00,20.6,0,0.3
17813,29/07/2017 23:00,20.4,0,0.4
17813,30/07/2017 00:00,20,0,0.5
17813,30/07/2017 01:00,19.8,0,0.6
17813,30/07/2017 02:00,19.7,0,0.4
17813,30/07/2017 03:00,19.3,0,0
17813,30/07/2017 04:00,19.9,0,0.4
17813,30/07/2017 05:00,25.8,0,0.4
17813,30/07/2017 06:00,29.6,0,1.3
17813,30/07/2017 07:00,28.2,0,1.5
17813,30/07/2017 08:00,29.6,0,1.8
17813,30/07/2017 09:00,30.1,0,1.6
17813,30/07/2017 10:00,27.8,0,NULL
17813,30/07/2017 11:00,30,0,NULL
17813,30/07/2017 12:00,30.5,0,NULL
17813,30/07/2017 13:00,29.8,0,2.7
17813,30/07/2017 14:00,29.4,NULL,NULL
17813,30/07/2017 15:00,28.6,0,2.9
17813,30/07/2017 16:00,27.1,0,2.8
17813,30/07/2017 17:00,25.1,0,2.4
17813,30/07/2017 18:00,24.1,0,NULL
17813,30/07/2017 19:00,23.7,0,2.5
17813,30/07/2017 20:00,23.4,0,1.9
17813,30/07/2017 21:00,23.1,0,1.8
17813,30/07/2017 22:00,22.7,0,1.6
17813,30/07/2017 23:00,22.3,0,1.4
17813,31/07/2017 00:00,22.2,0,1.9
17813,31/07/2017 01:00,22.1,0,2.1
17813,31/07/2017 02:00,21.8,0,1.7
17813,31/07/2017 03:00,21.6,0,1.3
17813,31/07/2017 04:00,22,0,1.5
17813,31/07/2017 05:00,24.6,0,2.2
17813,31/07/2017 06:00,25.4,0,2.5
17813,31/07/2017 07:00,26.1,0,2.8
17813,31/07/2017 08:00,26.6,0,3.3
17813,31/07/2017 09:00,26.7,0,3.7
17813,31/07/2017 10:00,27.2,0,3.5
17813,31/07/2017 11:00,27,0,3.5
17813,31/07/2017 12:00,26.7,0,3.7
17813,31/07/2017 13:00,26.3,0,3.2
17813,31/07/2017 14:00,27,0,2.9
17813,31/07/2017 15:00,26.4,0,3.1
17813,31/07/2017 16:00,25.7,0,NULL
17813,31/07/2017 17:00,23.8,0,2.9
17813,31/07/2017 18:00,23.2,0,2.4
17813,31/07/2017 19:00,22.9,1.8,1.6
17813,31/07/2017 20:00,21.9,0,1.6
17813,31/07/2017 21:00,22.3,0,1.6
17813,31/07/2017 22:00,22.1,0,1.3
17813,31/07/2017 23:00,21.9,0,NULL
17813,01/08/2017 00:00,21.9,0,NULL
17813,01/08/2017 01:00,21.5,NULL,1.2
17813,01/08/2017 02:00,21.4,0,1.2
17813,01/08/2017 03:00,21.8,0,NULL
17813,01/08/2017 04:00,23,0,1.7
17813,01/08/2017 05:00,23.8,0,2.3
17813,01/08/2017 06:00,25.1,0,2.5
17813,01/08/2017 07:00,25.7,NULL,3.2
17813,01/08/2017 08:00,26,NULL,3.7
17813,01/08/2017 09:00,26.5,0,3.6
17813,01/08/2017 10:00,27,0,3.9
17813,01/08/2017 11:00,27.5,0,3.9
17813,01/08/2017 12:00,27.4,0,NULL
17813,01/08/2017 13:00,27.5,0,3.6
17813,01/08/2017 14:00,27.2,0,3.8
17813,01/08/2017 15:00,27,0,3.3
17813,01/08/2017 16:00,26.3,0,3.1
17813,01/08/2017 17:00,24.6,NULL,2.8
17813,01/08/2017 18:00,23.9,0,2.2
17813,01/08/2017 19:00,22.2,NULL,NULL
17813,01/08/2017 20:00,22.5,0,NULL
17813,01/08/2017 21:00,23,0,1.6
17813,01/08/2017 22:00,22.9,0,1.5
17813,01/08/2017 23:00,22.9,0,NULL
17813,02/08/2017 00:00,22.7,0,NULL
17813,02/08/2017 01:00,22.6,NULL,1.4
17813,02/08/2017 02:00,22.7,0,1.3
17813,02/08/2017 03:00,22.5,0,1.1
17813,02/08/2017 04:00,22.9,0,1.3
17813,02/08/2017 05:00,24.5,0,1.9
17813,02/08/2017 06:00,26.3,0,2.2
17813,02/08/2017 07:00,26.6,0,NULL
17813,02/08/2017 08:00,26.7,0,NULL
17813,02/08/2017 09:00,27.7,0,3.3
17813,02/08/2017 10:00,28.3,0,3.2
17813,02/08/2017 11:00,28.7,0,3.1
17813,02/08/2017 12:00,28.8,0,2.9
17813,02/08/2017 13:00,28.2,0,3
17813,02/08/2017 14:00,28.3,NULL,2.9
17813,02/08/2017 15:00,27.5,0,2.9
17813,02/08/2017 16:00,26.6,0,2.4
17813,02/08/2017 17:00,25.2,0,NULL
17813,02/08/2017 18:00,24.6,0,2.2
17813,02/08/2017 19:00,24,0,1.7
17813,02/08/2017 20:00,23.2,NULL,1.6
17813,02/08/2017 21:00,23.4,0,1.7
17813,02/08/2017 22:00,23.3,0,1.5
17813,02/08/2017 23:00,23.2,0,NULL
17813,03/08/2017 00:00,23.2,0,1.2
17813,03/08/2017 01:00,23.3,0,1
17813,03/08/2017 02:00,23.1,0,0.7
17813,03/08/2017 03:00,22.7,0,0.3
17813,03/08/2017 04:00,22.9,0,0.5
17813,03/08/2017 05:00,25.3,0,1.7
17813,03/08/2017 06:00,26.4,0,2
17813,03/08/2017 07:00,27.6,0,2.2
17813,03/08/2017 08:00,28.8,0,2.2
17813,03/08/2017 09:00,29.5,0,2.5
17813,03/08/2017 10:00,30.3,0,2.2
17813,03/08/2017 11:00,29.2,0,2.3
17813,03/08/2017 12:00,30.7,0,2.4
17813,03/08/2017 13:00,29.6,0,NULL
17813,03/08/2017 14:00,30.6,0,2.6
17813,03/08/2017 15:00,28.8,0,2.9
17813,03/08/2017 16:00,27.7,0,2.6
17813,03/08/2017 17:00,25.9,0,2.3
17813,03/08/2017 18:00,25.2,0,1.9
17813,03/08/2017 19:00,24.9,0,2.3
17813,03/08/2017 20:00,24.6,0,2.1
17813,03/08/2017 21:00,24.4,0,1.4
17813,03/08/2017 22:00,24.1,0,1
17813,03/08/2017 23:00,23,0,NULL
17813,04/08/2017 00:00,22.4,0,0.8
17813,04/08/2017 01:00,22.9,0,0.8
17813,04/08/2017 02:00,23.5,0,1.4
17813,04/08/2017 03:00,23.5,0,1.4
17813,04/08/2017 04:00,24.2,0,1.5
17813,04/08/2017 05:00,25.2,0,1.4
17813,04/08/2017 06:00,25.3,0,1.7
17813,04/08/2017 07:00,25.9,0,1.8
17813,04/08/2017 08:00,27.3,NULL,NULL
17813,04/08/2017 09:00,29.4,0,2.2
17813,04/08/2017 10:00,29.6,0,2.6
17813,04/08/2017 11:00,31.1,0,2.4
17813,04/08/2017 12:00,31,0,NULL
17813,04/08/2017 13:00,32.5,0,2.4
17813,04/08/2017 14:00,31.4,0,2.3
17813,04/08/2017 15:00,28.7,0,2.2
17813,04/08/2017 16:00,28.2,0,1.8
17813,04/08/2017 17:00,28,0,1.4
17813,04/08/2017 18:00,27,0,1.2
17813,04/08/2017 19:00,26.5,0,1.2
17813,04/08/2017 20:00,25.9,0,1.1
17813,04/08/2017 21:00,25.3,0,0.9
17813,04/08/2017 22:00,24.1,0,0.4
17813,04/08/2017 23:00,24,0,0.7
17813,05/08/2017 00:00,23.4,0,0.5
17813,05/08/2017 01:00,23.4,0,0.7
17813,05/08/2017 02:00,23.5,0,0.9
17813,05/08/2017 03:00,23.8,0,1.3
17813,05/08/2017 04:00,23.9,0,0.9
17813,05/08/2017 05:00,26.7,0,1.1
17813,05/08/2017 06:00,28,0,1.8
17813,05/08/2017 07:00,29.5,0,1.8
17813,05/08/2017 08:00,29.1,0,1.6
17813,05/08/2017 09:00,29.2,0,1.6
17813,05/08/2017 10:00,29.7,0,1.7
17813,05/08/2017 11:00,32.7,0,2
17813,05/08/2017 12:00,31.5,0,2.4
17813,05/08/2017 13:00,33.3,0,2.3
17813,05/08/2017 14:00,33.5,0,2.5
17813,05/08/2017 15:00,32,0,2
17813,05/08/2017 16:00,30.6,0,NULL
17813,05/08/2017 17:00,28.2,NULL,NULL
17813,05/08/2017 18:00,26.7,0,1
17813,05/08/2017 19:00,26.6,0,1.1
17813,05/08/2017 20:00,26.3,0,1
17813,05/08/2017 21:00,25.9,0,1.4
17813,05/08/2017 22:00,25.5,0,1
17813,05/08/2017 23:00,25.1,0,0.9
17813,06/08/2017 00:00,25,0,0.9
17813,06/08/2017 01:00,23.9,NULL,NULL
17813,06/08/2017 02:00,23.7,NULL,NULL
17813,06/08/2017 03:00,23.8,0,0.5
17813,06/08/2017 04:00,23.4,0,0.5
17813,06/08/2017 05:00,25.3,0,0.2
17813,06/08/2017 06:00,27.9,0,NULL
17813,06/08/2017 07:00,29.1,0,1.7
17813,06/08/2017 08:00,30.7,0,1.4
17813,06/08/2017 09:00,32.1,0,NULL
17813,06/08/2017 10:00,32.4,0,2.3
17813,06/08/2017 11:00,32.7,0,2.4
17813,06/08/2017 12:00,32.4,0,2.4
17813,06/08/2017 13:00,32.2,0,2.4
17813,06/08/2017 14:00,32.3,0,2.4
17813,06/08/2017 15:00,32.4,0,2.4
17813,06/08/2017 16:00,30.6,0,2.2
17813,06/08/2017 17:00,28.3,0,2
17813,06/08/2017 18:00,27.2,0,2
17813,06/08/2017 19:00,26.4,0,1.8
17813,06/08/2017 20:00,26,0,2
17813,06/08/2017 21:00,25.8,0,1.9
17813,06/08/2017 22:00,25.6,0,1.5
17813,06/08/2017 23:00,25.3,0,1.1
17813,07/08/2017 00:00,25.1,0,1.2
17813,07/08/2017 01:00,24.9,0,1.1
17813,07/08/2017 02:00,25.1,0,1
17813,07/08/2017 03:00,25.3,0,0.9
17813,07/08/2017 04:00,25.4,0,0.8
17813,07/08/2017 05:00,26.4,0,1.5
17813,07/08/2017 06:00,28.9,0,NULL
17813,07/08/2017 07:00,29.2,0,1.6
17813,07/08/2017 08:00,28.3,0,1.8
17813,07/08/2017 09:00,29,0,2.2
17813,07/08/2017 10:00,29,0,2.2
17813,07/08/2017 11:00,31.2,0,2.8
17813,07/08/2017 12:00,30.4,0,2.8
17813,07/08/2017 13:00,30.5,0,2.9
17813,07/08/2017 14:00,29.7,0,3.3
17813,07/08/2017 15:00,29.5,0,2.6
17813,07/08/2017 16:00,28.4,0,2.8
17813,07/08/2017 17:00,27.1,0,2.2
17813,07/08/2017 18:00,26.7,0,2.5
17813,07/08/2017 19:00,26.3,0,2.3
17813,07/08/2017 20:00,26,0,2.1
17813,07/08/2017 21:00,25.9,0,1.8
17813,07/08/2017 22:00,25.8,0,1.1
17813,07/08/2017 23:00,25.7,0,1.1
17813,08/08/2017 00:00,25.3,NULL,NULL
17813,08/08/2017 01:00,25,0,0.8
17813,08/08/2017 02:00,25,0,1.1
17813,08/08/2017 03:00,25.2,0,1.1
17813,08/08/2017 04:00,25.8,0,1.1
17813,08/08/2017 05:00,26.7,0,2
17813,08/08/2017 06:00,27.5,0,2.2
17813,08/08/2017 07:00,27.8,0,2.7
17813,08/08/2017 08:00,28.1,0,2.6
17813,08/08/2017 09:00,27.6,0,2.5
17813,08/08/2017 10:00,27.6,0,NULL
17813,08/08/2017 11:00,28,0,2.9
17813,08/08/2017 12:00,27.4,0,2.8
17813,08/08/2017 13:00,27.6,0,2.7
17813,08/08/2017 14:00,26.9,0,2.7
17813,08/08/2017 15:00,27.2,0,2.8
17813,08/08/2017 16:00,26.1,0,2.6
17813,08/08/2017 17:00,25.7,0,2.5
